network_packet_size,login_attempts,session_duration,ip_reputation_score,failed_logins,unusual_time_access,attack_detected,protocol_type_ICMP,protocol_type_TCP,protocol_type_UDP,encryption_used_AES,encryption_used_DES,encryption_used_None,browser_type_Chrome,browser_type_Edge,browser_type_Firefox,browser_type_Safari,browser_type_Unknown
707,1,52.9001349,0.564084144,1,1,0,0,1,0,0,1,0,1,0,0,0,0
332,6,694.0525332,0.27887469,0,0,0,0,1,0,1,0,0,0,1,0,0,0
784,3,23.15316163,0.653472824,3,0,1,0,1,0,1,0,0,1,0,0,0,0
481,4,205.4885405,0.285910507,2,0,0,0,1,0,1,0,0,0,1,0,0,0
322,8,58.87666411,0.319141461,1,0,1,0,1,0,1,0,0,0,0,1,0,0
699,5,183.4212327,0.075595969,1,0,0,0,1,0,0,1,0,0,1,0,0,0
442,6,538.5544017,0.251017585,1,0,1,0,1,0,0,1,0,0,0,0,0,1
651,3,284.045557,0.263333965,2,0,0,0,1,0,1,0,0,1,0,0,0,0
441,3,73.70331068,0.410999492,3,1,1,0,0,1,0,1,0,1,0,0,0,0
488,2,526.3171724,0.637521988,2,0,1,0,1,0,1,0,0,1,0,0,0,0
598,3,986.1401988,0.273970626,3,0,1,0,1,0,0,0,1,1,0,0,0,0
558,4,43.67079389,0.365247025,2,0,0,0,1,0,1,0,0,1,0,0,0,0
100,1,1712.389713,0.475922827,1,0,1,0,1,0,1,0,0,1,0,0,0,0
275,6,846.9054166,0.247707034,1,0,0,0,1,0,1,0,0,1,0,0,0,0
685,4,586.2450072,0.2893106,2,0,0,0,1,0,0,1,0,0,0,0,1,0
473,2,403.7646531,0.521288395,0,0,1,0,1,0,1,0,0,1,0,0,0,0
395,5,399.7604864,0.259907191,1,0,0,0,0,1,0,0,1,1,0,0,0,0
228,7,327.0470906,0.376782881,4,0,1,0,1,0,1,0,0,0,0,0,1,0
284,3,98.39368281,0.360521153,2,0,0,0,1,0,1,0,0,1,0,0,0,0
95,1,66.04633029,0.686003353,1,1,1,0,1,0,1,0,0,1,0,0,0,0
479,1,295.4959022,0.301940384,0,0,0,0,1,0,0,1,0,0,0,1,0,0
380,2,879.8441063,0.44021612,3,0,1,0,0,1,1,0,0,0,0,0,0,1
306,2,272.1851152,0.33903611,1,0,0,0,1,0,1,0,0,0,0,1,0,0
486,7,1338.178906,0.269649959,1,0,1,0,1,0,1,0,0,0,0,1,0,0
572,1,382.8037547,0.607274917,2,0,1,0,1,0,0,0,1,1,0,0,0,0
918,4,797.9867141,0.792427697,2,0,1,0,1,0,1,0,0,1,0,0,0,0
197,3,452.3851849,0.405284115,2,1,0,0,1,0,1,0,0,0,1,0,0,0
731,5,551.047668,0.559657204,1,0,1,0,1,0,0,1,0,0,1,0,0,0
694,1,230.3169508,0.047985608,2,0,0,0,1,0,0,1,0,1,0,0,0,0
344,5,577.0218442,0.25890775,2,0,0,0,1,0,0,0,1,1,0,0,0,0
540,2,93.81429801,0.144794674,0,0,0,0,1,0,0,1,0,0,1,0,0,0
408,2,391.209012,0.159063589,1,0,0,0,1,0,1,0,0,1,0,0,0,0
537,3,475.8020845,0.077087657,2,0,0,0,1,0,1,0,0,0,0,1,0,0
801,4,973.9057017,0.67474074,2,0,1,0,1,0,1,0,0,1,0,0,0,0
621,3,408.9554572,0.116623432,2,0,0,1,0,0,0,0,1,1,0,0,0,0
601,4,875.9416836,0.225691194,2,0,0,0,1,0,1,0,0,1,0,0,0,0
413,6,153.5253643,0.092717666,2,1,0,1,0,0,1,0,0,1,0,0,0,0
203,4,20.43974156,0.160031369,1,0,0,0,1,0,1,0,0,0,0,1,0,0
458,5,564.0907467,0.418485497,3,0,1,0,0,1,0,0,1,1,0,0,0,0
741,5,513.7667488,0.455804323,2,0,1,0,1,0,1,0,0,0,1,0,0,0
194,7,886.3303124,0.248522575,2,0,1,0,1,0,1,0,0,1,0,0,0,0
288,5,300.9719906,0.121786748,1,0,0,0,0,1,1,0,0,1,0,0,0,0
525,4,24.25632975,0.07683251,0,1,0,0,0,1,1,0,0,1,0,0,0,0
303,4,1028.63698,0.323272793,0,0,0,0,1,0,0,1,0,0,0,0,1,0
341,6,2280.773699,0.469012841,1,0,0,0,1,0,0,1,0,0,0,1,0,0
415,4,401.0482271,0.457306107,3,0,1,0,1,0,1,0,0,1,0,0,0,0
226,3,755.6035793,0.557045387,0,0,0,0,0,1,0,0,1,1,0,0,0,0
305,6,629.4165209,0.184552199,1,1,0,0,1,0,0,1,0,0,0,1,0,0
640,7,667.7712845,0.423551502,0,0,1,0,1,0,0,1,0,1,0,0,0,0
238,5,1616.191065,0.14990805,3,0,1,0,0,1,0,1,0,0,0,0,0,1
180,7,1066.466114,0.436455593,1,0,1,0,0,1,0,1,0,0,1,0,0,0
373,3,1174.998206,0.163051734,1,0,0,0,1,0,0,1,0,0,1,0,0,0
646,3,75.48151599,0.598397707,0,0,0,0,1,0,1,0,0,0,0,1,0,0
460,5,126.9222771,0.121195485,1,0,1,1,0,0,1,0,0,0,0,1,0,0
407,3,870.8613339,0.532583778,1,0,0,0,1,0,1,0,0,1,0,0,0,0
508,7,622.0195763,0.184744659,0,0,1,0,0,1,0,1,0,1,0,0,0,0
150,4,1190.762036,0.370767968,1,0,0,0,1,0,0,0,1,1,0,0,0,0
598,4,78.15493587,0.577411156,2,1,0,0,1,0,1,0,0,1,0,0,0,0
576,4,668.6670194,0.381269575,3,0,1,0,1,0,0,1,0,1,0,0,0,0
418,5,532.5336293,0.063421291,2,0,0,0,1,0,1,0,0,1,0,0,0,0
701,2,1543.091514,0.347096549,3,0,1,0,0,1,0,0,1,1,0,0,0,0
274,2,165.7659397,0.420669509,1,0,1,0,1,0,0,1,0,0,1,0,0,0
725,5,343.0440701,0.271470625,1,0,0,0,1,0,1,0,0,1,0,0,0,0
530,5,130.4589946,0.088169645,1,0,1,0,1,0,1,0,0,0,1,0,0,0
432,2,480.7935772,0.214840296,2,0,0,0,1,0,1,0,0,1,0,0,0,0
496,3,1705.638243,0.450818504,2,0,1,0,1,0,0,1,0,0,0,0,0,1
478,7,887.7389392,0.169906954,1,0,1,0,1,0,0,1,0,0,0,1,0,0
744,4,1090.996509,0.211469389,2,0,0,0,1,0,0,0,1,0,0,1,0,0
284,2,78.38745448,0.436002449,1,0,0,0,0,1,0,1,0,0,0,1,0,0
347,3,481.2218553,0.537807766,1,0,0,0,0,1,1,0,0,1,0,0,0,0
707,7,1459.444425,0.129304136,2,0,1,0,1,0,0,1,0,0,0,1,0,0
380,3,1453.56144,0.664223252,1,0,1,0,1,0,0,0,1,0,0,1,0,0
680,8,3539.626312,0.294780483,2,0,1,0,1,0,0,0,1,0,1,0,0,0
839,3,597.3072787,0.22146667,1,0,0,0,1,0,0,1,0,0,0,0,1,0
419,4,1.65886205,0.499786848,1,1,0,0,0,1,1,0,0,0,0,1,0,0
636,6,1834.587129,0.046703829,1,1,0,0,1,0,0,1,0,0,0,0,1,0
269,1,2502.437176,0.583622977,2,0,0,0,1,0,0,1,0,1,0,0,0,0
650,3,2102.056326,0.315426639,2,1,0,0,1,0,0,1,0,1,0,0,0,0
539,2,1182.416402,0.422362675,2,0,0,0,1,0,1,0,0,1,0,0,0,0
594,6,190.5194117,0.205128773,1,0,0,0,1,0,1,0,0,0,1,0,0,0
370,2,119.7816528,0.575641546,2,0,0,0,1,0,0,1,0,0,0,1,0,0
167,6,965.5444152,0.478378406,1,1,0,0,1,0,0,1,0,1,0,0,0,0
600,5,121.051905,0.483213067,2,1,0,0,0,1,1,0,0,0,0,1,0,0
87,2,2451.477286,0.290857416,3,0,1,0,0,1,1,0,0,0,0,1,0,0
436,1,472.223806,0.593059521,2,1,0,0,0,1,0,1,0,0,0,0,0,1
688,2,25.03986299,0.364416043,2,0,0,0,0,1,0,1,0,1,0,0,0,0
538,3,130.5740216,0.515405891,1,0,0,0,1,0,1,0,0,0,0,0,1,0
889,6,274.534605,0.210799068,2,0,0,0,0,1,1,0,0,1,0,0,0,0
705,2,973.2539665,0.094909392,2,0,1,0,1,0,1,0,0,0,0,1,0,0
369,5,1069.370693,0.060643908,0,0,0,0,1,0,0,0,1,0,1,0,0,0
505,5,191.6472443,0.67676619,1,0,1,0,0,1,1,0,0,0,0,0,1,0
490,4,836.5628517,0.529784329,1,0,0,0,1,0,1,0,0,1,0,0,0,0
183,2,25.87589533,0.413770092,1,0,0,1,0,0,0,0,1,0,1,0,0,0
311,1,86.82837386,0.172311501,2,0,0,0,1,0,0,1,0,1,0,0,0,0
387,3,612.5926644,0.227848141,1,0,0,0,0,1,0,1,0,0,0,1,0,0
92,5,973.4401527,0.302283902,0,0,1,0,1,0,0,1,0,1,0,0,0,0
509,2,1966.150048,0.467882567,4,0,1,0,1,0,1,0,0,0,1,0,0,0
450,6,460.6504739,0.447970809,0,0,1,0,1,0,1,0,0,0,0,0,0,1
165,4,102.2240264,0.258076398,1,0,0,0,0,1,1,0,0,0,1,0,0,0
580,4,2115.797051,0.290619448,2,0,0,0,1,0,1,0,0,1,0,0,0,0
643,8,460.2026955,0.623560833,2,0,1,0,1,0,1,0,0,1,0,0,0,0
545,4,550.4848875,0.166079012,1,0,0,0,1,0,0,0,1,1,0,0,0,0
435,8,1541.675843,0.09058733,1,0,1,0,1,0,1,0,0,0,0,1,0,0
618,7,705.0858445,0.613137889,2,0,1,0,1,0,1,0,0,0,1,0,0,0
636,4,286.9991085,0.232494248,3,0,1,0,1,0,1,0,0,0,0,1,0,0
561,4,622.5814673,0.565836531,1,0,1,0,0,1,1,0,0,0,0,1,0,0
335,4,784.3671325,0.410048718,0,0,0,0,1,0,1,0,0,0,0,0,1,0
555,3,1764.365904,0.233452791,1,1,0,0,1,0,1,0,0,1,0,0,0,0
739,6,214.1304731,0.385750176,2,0,0,0,1,0,0,1,0,1,0,0,0,0
380,2,655.6562024,0.30862222,4,0,1,0,1,0,0,1,0,1,0,0,0,0
919,3,2025.588931,0.205858754,2,0,0,0,1,0,1,0,0,0,0,0,0,1
394,4,37.23130377,0.253485767,1,1,0,0,0,1,0,1,0,0,0,0,1,0
506,6,173.1010137,0.092015445,0,0,0,0,1,0,1,0,0,1,0,0,0,0
365,4,340.1036512,0.25986068,1,1,0,0,1,0,0,1,0,1,0,0,0,0
544,3,907.7275596,0.32603277,0,0,0,0,1,0,1,0,0,0,1,0,0,0
151,1,1475.355265,0.456256268,1,0,0,0,1,0,0,1,0,1,0,0,0,0
390,3,177.6861193,0.345418814,1,0,0,0,1,0,1,0,0,1,0,0,0,0
281,4,226.638135,0.563112833,1,0,1,0,1,0,1,0,0,0,1,0,0,0
527,4,1386.575586,0.069168995,0,0,0,0,0,1,1,0,0,0,0,1,0,0
698,2,128.4576081,0.323577415,1,0,0,0,1,0,1,0,0,1,0,0,0,0
629,5,242.1574575,0.522652601,4,1,1,0,1,0,0,1,0,1,0,0,0,0
64,6,1055.487728,0.23640096,1,0,0,0,1,0,0,0,1,1,0,0,0,0
908,4,145.3698371,0.165032317,1,0,0,0,1,0,0,0,1,0,0,1,0,0
559,4,1408.364586,0.189829471,0,0,1,1,0,0,0,1,0,1,0,0,0,0
344,3,539.4864025,0.249517012,2,0,0,0,1,0,0,0,1,1,0,0,0,0
531,3,474.7458461,0.214645532,2,0,0,1,0,0,0,0,1,0,0,0,0,1
535,2,116.256677,0.291741096,1,0,0,0,1,0,0,1,0,0,0,1,0,0
366,3,910.6935971,0.273217389,3,0,1,0,1,0,1,0,0,1,0,0,0,0
539,4,1723.33923,0.224787264,0,0,0,0,1,0,0,0,1,0,0,0,1,0
378,3,942.4046648,0.411262384,3,0,1,0,1,0,1,0,0,1,0,0,0,0
419,5,304.8731819,0.344271552,1,0,0,0,1,0,1,0,0,0,0,1,0,0
362,7,959.9810838,0.427479247,0,0,1,0,1,0,0,1,0,1,0,0,0,0
213,5,570.5859717,0.575444179,2,0,0,0,1,0,0,0,1,1,0,0,0,0
529,1,1537.843238,0.706470337,2,0,1,0,1,0,0,1,0,1,0,0,0,0
617,2,492.4262664,0.333782515,1,0,0,0,1,0,1,0,0,0,0,1,0,0
602,1,216.7151894,0.397162976,3,0,1,0,1,0,1,0,0,1,0,0,0,0
663,2,85.4058338,0.633307956,0,0,1,0,0,1,1,0,0,0,1,0,0,0
564,5,263.9894234,0.465881177,1,0,0,0,1,0,1,0,0,0,0,1,0,0
393,5,663.2466275,0.498998423,3,0,1,0,0,1,1,0,0,0,0,0,0,1
667,1,149.1046569,0.525604799,2,1,0,0,1,0,0,1,0,1,0,0,0,0
228,2,32.45856532,0.327879009,1,0,0,0,1,0,0,1,0,1,0,0,0,0
319,3,476.5885349,0.439339075,1,0,0,0,1,0,1,0,0,0,1,0,0,0
307,1,341.4720899,0.04107035,1,0,0,0,1,0,1,0,0,1,0,0,0,0
716,3,436.320715,0.275525512,1,1,0,0,1,0,0,1,0,0,0,1,0,0
688,1,484.3045399,0.274129963,3,0,1,0,1,0,0,1,0,0,0,1,0,0
597,5,1162.188293,0.225367192,0,0,0,0,1,0,0,1,0,0,0,1,0,0
714,6,2593.855907,0.127443991,1,0,0,0,1,0,0,0,1,1,0,0,0,0
324,7,243.3575561,0.202036789,0,0,1,0,0,1,1,0,0,1,0,0,0,0
569,1,2283.370607,0.539938283,4,0,1,0,1,0,1,0,0,0,0,0,1,0
474,3,207.4059217,0.211842415,0,0,0,0,1,0,0,1,0,1,0,0,0,0
669,5,1125.018431,0.784971813,1,1,1,0,1,0,0,0,1,1,0,0,0,0
476,4,914.9196452,0.130885468,3,0,1,0,0,1,1,0,0,0,0,1,0,0
423,3,42.90816782,0.50284965,1,0,0,0,1,0,0,1,0,1,0,0,0,0
608,4,1032.559895,0.301077682,3,1,1,0,1,0,1,0,0,1,0,0,0,0
675,1,1851.100406,0.421033462,2,1,1,0,0,1,1,0,0,0,0,0,1,0
366,4,2129.952606,0.582663024,2,1,0,0,0,1,0,0,1,0,1,0,0,0
487,6,924.6374487,0.143946504,2,0,0,0,1,0,1,0,0,0,1,0,0,0
288,7,1235.624704,0.277937205,2,1,1,0,1,0,0,1,0,1,0,0,0,0
64,4,59.38397754,0.144472288,1,0,1,0,0,1,0,1,0,0,0,1,0,0
540,3,140.6765964,0.406591606,1,1,1,0,0,1,0,1,0,1,0,0,0,0
621,7,243.5692918,0.308354972,2,1,1,0,1,0,1,0,0,0,1,0,0,0
552,1,606.2993985,0.208175587,3,0,1,0,1,0,0,0,1,1,0,0,0,0
110,7,390.5272309,0.374102959,1,1,1,0,1,0,0,1,0,1,0,0,0,0
429,3,856.3348798,0.431033596,3,0,1,0,1,0,1,0,0,0,1,0,0,0
64,2,472.0231949,0.291532285,1,0,0,0,1,0,1,0,0,1,0,0,0,0
773,5,1193.402982,0.329801131,0,0,0,0,1,0,1,0,0,0,0,1,0,0
282,5,1000.259385,0.308228804,3,0,1,1,0,0,1,0,0,0,0,0,0,1
751,3,1100.382922,0.208419586,3,1,1,0,0,1,1,0,0,1,0,0,0,0
689,1,1412.166339,0.034730205,2,0,0,0,1,0,1,0,0,0,0,0,1,0
319,2,1437.68659,0.192839524,1,0,1,0,1,0,0,1,0,1,0,0,0,0
273,10,1209.676132,0.366394384,3,0,1,0,1,0,0,0,1,0,1,0,0,0
570,3,54.56019047,0.219033076,1,0,0,0,1,0,1,0,0,0,0,1,0,0
331,4,780.8397047,0.242541787,0,0,0,0,1,0,0,1,0,0,1,0,0,0
520,4,15.99029206,0.408054624,1,1,0,0,1,0,1,0,0,1,0,0,0,0
403,1,1089.309621,0.096109767,1,0,0,0,1,0,1,0,0,0,1,0,0,0
143,4,50.40103403,0.389869982,2,0,0,0,1,0,1,0,0,0,0,1,0,0
64,5,3269.815485,0.414507532,2,0,0,0,0,1,0,0,1,1,0,0,0,0
545,7,761.696436,0.297437066,2,0,1,0,1,0,0,0,1,0,0,1,0,0
387,6,160.7124921,0.417743076,1,1,0,0,1,0,0,1,0,1,0,0,0,0
389,1,505.3098573,0.307293888,2,1,0,0,0,1,1,0,0,0,1,0,0,0
639,3,1402.078587,0.216266285,0,0,1,0,1,0,1,0,0,1,0,0,0,0
734,2,158.7587639,0.229438486,1,0,0,0,1,0,1,0,0,0,0,1,0,0
445,2,615.6347179,0.68080196,2,0,1,0,1,0,0,0,1,0,0,1,0,0
431,3,2.869755096,0.203103332,1,0,0,1,0,0,0,1,0,0,0,1,0,0
600,8,1242.545309,0.137772058,2,0,1,0,1,0,0,1,0,1,0,0,0,0
228,2,173.1405347,0.239266493,2,1,1,0,1,0,0,1,0,1,0,0,0,0
544,4,391.7448585,0.28207731,3,0,1,0,1,0,0,1,0,0,0,1,0,0
610,2,604.4329845,0.510083092,3,0,1,0,1,0,0,1,0,1,0,0,0,0
636,1,125.1935101,0.357003107,2,0,0,0,1,0,0,1,0,0,1,0,0,0
112,5,2090.23762,0.543703217,2,0,0,0,1,0,0,0,1,0,0,1,0,0
347,7,506.1025898,0.152987156,2,0,1,1,0,0,1,0,0,1,0,0,0,0
324,3,210.9470127,0.277890105,3,1,1,0,0,1,0,0,1,0,0,1,0,0
519,5,1062.851485,0.158287975,2,0,1,0,1,0,0,1,0,0,0,0,0,1
596,3,1797.065344,0.309090547,1,0,0,0,1,0,0,1,0,1,0,0,0,0
799,4,1950.457368,0.488546942,2,0,1,0,1,0,0,0,1,1,0,0,0,0
401,2,451.2882139,0.348243796,1,0,0,0,0,1,0,0,1,1,0,0,0,0
400,5,356.3565576,0.730457686,0,0,1,0,1,0,1,0,0,1,0,0,0,0
729,1,2118.966072,0.354875949,0,0,0,0,1,0,0,0,1,0,0,1,0,0
559,4,43.42824236,0.316988427,1,1,0,0,0,1,1,0,0,1,0,0,0,0
753,6,1110.7657,0.621382247,1,0,1,0,0,1,1,0,0,0,0,1,0,0
557,2,156.3340219,0.350207449,2,0,0,0,1,0,1,0,0,0,1,0,0,0
268,5,501.1407718,0.398615646,1,0,1,0,0,1,1,0,0,1,0,0,0,0
233,2,2457.956783,0.43246854,1,0,1,0,0,1,0,0,1,1,0,0,0,0
189,1,696.1903552,0.666927007,0,0,1,0,1,0,1,0,0,1,0,0,0,0
632,5,592.9305777,0.17636025,0,0,0,0,1,0,0,1,0,0,0,1,0,0
737,4,51.03435332,0.386068114,0,0,0,1,0,0,1,0,0,0,0,1,0,0
869,5,259.8537498,0.421915317,0,0,0,0,1,0,0,1,0,0,1,0,0,0
668,6,2.444613622,0.311089549,2,0,0,0,1,0,1,0,0,0,1,0,0,0
732,4,1663.589937,0.264572081,2,0,1,0,1,0,0,1,0,0,0,0,0,1
383,3,828.1825715,0.369375264,1,1,0,0,0,1,0,1,0,1,0,0,0,0
268,2,100.475672,0.652948976,0,0,1,0,0,1,1,0,0,0,1,0,0,0
670,4,361.382363,0.281311667,0,0,0,0,1,0,0,0,1,0,0,0,1,0
583,9,1334.566604,0.108627221,1,0,1,1,0,0,1,0,0,0,0,0,1,0
521,8,120.9404064,0.246763685,4,0,1,0,0,1,0,1,0,1,0,0,0,0
577,7,209.3674996,0.186935658,0,1,1,0,0,1,0,1,0,0,0,1,0,0
564,3,623.6729061,0.244071798,0,0,0,0,1,0,1,0,0,0,1,0,0,0
756,1,125.273128,0.276232701,1,0,0,0,1,0,0,0,1,1,0,0,0,0
758,5,385.9283348,0.699072351,2,0,1,0,1,0,0,1,0,0,0,1,0,0
608,4,3219.603852,0.18815497,1,0,0,0,1,0,0,0,1,1,0,0,0,0
669,4,627.9491927,0.328925358,2,0,0,0,1,0,0,1,0,1,0,0,0,0
602,3,967.262736,0.561903578,0,0,0,0,0,1,0,1,0,1,0,0,0,0
407,6,870.8053341,0.338418113,1,0,0,0,1,0,1,0,0,1,0,0,0,0
651,5,190.3175037,0.139135284,0,0,0,0,0,1,0,0,1,0,1,0,0,0
221,2,1497.231381,0.285652931,3,1,1,0,1,0,1,0,0,0,0,1,0,0
710,2,104.132649,0.462876576,2,1,1,0,1,0,0,0,1,1,0,0,0,0
261,2,2036.695442,0.461115314,1,0,0,0,1,0,0,1,0,0,0,1,0,0
557,6,194.7503554,0.398211218,2,0,0,0,1,0,0,1,0,1,0,0,0,0
330,5,2476.341081,0.700312068,2,0,1,0,1,0,1,0,0,0,0,0,1,0
610,2,1279.445378,0.523379689,3,0,1,0,0,1,1,0,0,1,0,0,0,0
493,3,150.0119274,0.662249308,1,0,1,0,1,0,1,0,0,1,0,0,0,0
181,3,139.8663165,0.543275882,3,0,1,0,1,0,0,0,1,1,0,0,0,0
584,3,70.65365738,0.312487104,3,0,1,0,1,0,1,0,0,0,1,0,0,0
384,3,227.3297018,0.265430108,2,0,0,0,1,0,1,0,0,1,0,0,0,0
676,5,860.9487344,0.317367353,0,0,0,0,1,0,1,0,0,1,0,0,0,0
500,3,587.6795979,0.328920915,2,1,0,0,1,0,0,0,1,1,0,0,0,0
579,4,760.1899447,0.259109776,2,0,0,0,1,0,0,1,0,1,0,0,0,0
308,5,25.30862393,0.383050178,3,1,1,0,0,1,1,0,0,0,0,1,0,0
382,6,66.68040184,0.336774917,1,0,0,0,1,0,0,1,0,0,1,0,0,0
408,7,942.0569871,0.334816602,2,0,1,0,0,1,1,0,0,0,1,0,0,0
671,6,1506.617549,0.673927374,2,0,1,0,1,0,1,0,0,1,0,0,0,0
835,8,356.3072295,0.366296556,0,1,1,1,0,0,0,1,0,0,0,1,0,0
338,5,145.6803766,0.036910388,1,0,0,0,1,0,1,0,0,1,0,0,0,0
715,4,294.9465663,0.620945831,1,0,1,0,1,0,1,0,0,0,0,1,0,0
66,5,424.8634348,0.246021039,1,0,0,0,1,0,1,0,0,1,0,0,0,0
261,2,795.6957709,0.100774799,1,0,0,1,0,0,1,0,0,0,1,0,0,0
308,8,421.3925115,0.323554962,1,1,1,0,1,0,0,0,1,1,0,0,0,0
229,4,1818.740511,0.17137366,0,1,0,0,1,0,0,1,0,0,1,0,0,0
183,4,410.2786607,0.227148821,0,0,0,0,1,0,1,0,0,0,0,0,1,0
582,2,160.101893,0.257492341,1,0,0,0,1,0,0,1,0,1,0,0,0,0
457,7,228.3818509,0.241917794,1,0,1,0,1,0,1,0,0,0,0,1,0,0
575,7,500.6394804,0.173219822,0,0,1,0,1,0,0,1,0,0,0,0,1,0
638,3,1220.307867,0.654547753,2,0,1,0,1,0,0,1,0,1,0,0,0,0
553,3,1628.534912,0.221099324,4,1,1,0,1,0,1,0,0,1,0,0,0,0
631,3,163.9391522,0.206967549,1,0,0,0,1,0,1,0,0,1,0,0,0,0
486,4,2.782359021,0.158871615,0,0,0,0,1,0,0,0,1,0,0,1,0,0
262,2,1628.546828,0.273519761,4,1,1,0,1,0,1,0,0,1,0,0,0,0
711,2,207.2202019,0.074681332,1,0,0,1,0,0,1,0,0,0,0,0,0,1
382,1,1379.263041,0.635397673,1,0,1,0,1,0,0,0,1,1,0,0,0,0
312,4,640.1368799,0.159579551,3,0,1,0,0,1,0,0,1,0,0,1,0,0
464,5,414.1667958,0.327070396,0,1,1,0,1,0,1,0,0,1,0,0,0,0
317,5,126.9687992,0.06933461,1,1,0,0,0,1,0,1,0,1,0,0,0,0
416,4,891.8838052,0.373619216,2,0,0,0,1,0,1,0,0,0,0,1,0,0
568,4,1363.6909,0.426415937,3,0,1,0,1,0,0,0,1,0,0,0,1,0
569,6,494.5714676,0.231203693,1,0,0,0,1,0,1,0,0,0,1,0,0,0
320,4,472.9857762,0.097475817,0,0,0,0,0,1,0,1,0,0,0,1,0,0
402,6,1126.109518,0.328963562,2,0,0,0,1,0,1,0,0,1,0,0,0,0
714,7,554.7075478,0.323623535,2,0,1,0,1,0,0,1,0,0,1,0,0,0
599,5,1231.976439,0.732366395,1,0,1,0,1,0,0,1,0,1,0,0,0,0
915,2,44.50862615,0.064404575,1,0,1,0,1,0,1,0,0,1,0,0,0,0
736,3,1559.464249,0.059190114,2,0,1,0,1,0,0,0,1,1,0,0,0,0
728,8,243.1257464,0.368542031,1,0,1,0,1,0,1,0,0,1,0,0,0,0
222,2,148.2877724,0.180984039,2,0,0,0,1,0,0,0,1,0,1,0,0,0
652,5,26.2611583,0.277092026,0,0,1,0,1,0,0,1,0,1,0,0,0,0
489,5,1436.966355,0.113616212,2,0,0,0,0,1,0,0,1,1,0,0,0,0
389,1,49.59844889,0.107552285,3,0,1,0,1,0,0,1,0,1,0,0,0,0
533,3,2470.811839,0.229633691,2,0,0,0,1,0,1,0,0,1,0,0,0,0
689,6,665.6369059,0.059037805,2,0,0,0,0,1,1,0,0,1,0,0,0,0
600,5,959.6744208,0.580717146,1,0,0,0,1,0,0,1,0,0,1,0,0,0
324,5,1033.690901,0.241760307,2,0,0,0,1,0,1,0,0,1,0,0,0,0
648,2,277.022756,0.587101382,2,0,0,0,0,1,1,0,0,0,1,0,0,0
372,2,1313.810027,0.397705012,3,0,1,0,1,0,1,0,0,0,0,1,0,0
543,6,2338.590526,0.634626364,2,0,1,0,1,0,0,1,0,0,1,0,0,0
439,2,369.4393229,0.47130246,4,0,1,1,0,0,0,1,0,1,0,0,0,0
456,5,1443.143655,0.753214414,0,0,1,0,0,1,1,0,0,1,0,0,0,0
653,3,1182.867435,0.389761225,2,0,0,0,1,0,1,0,0,1,0,0,0,0
291,2,712.4903415,0.624050943,0,0,1,0,1,0,0,1,0,1,0,0,0,0
889,4,366.6067517,0.506196192,3,0,1,0,1,0,1,0,0,0,1,0,0,0
135,4,429.1681789,0.344808992,2,0,1,0,1,0,0,1,0,0,0,0,0,1
380,3,294.0830077,0.055739527,2,0,0,0,1,0,1,0,0,0,0,1,0,0
574,3,444.4777717,0.423420735,1,0,0,0,1,0,1,0,0,1,0,0,0,0
616,5,3654.832903,0.370749187,1,0,0,0,0,1,1,0,0,0,0,0,1,0
479,6,361.3095723,0.603606544,1,0,1,0,0,1,1,0,0,0,0,1,0,0
488,4,876.1180467,0.369468108,3,0,1,0,1,0,1,0,0,0,1,0,0,0
582,5,308.067099,0.268623342,1,0,0,0,1,0,0,0,1,0,0,1,0,0
453,3,502.8585316,0.518756975,1,0,1,0,1,0,0,1,0,1,0,0,0,0
778,3,69.99377449,0.560099718,0,0,0,0,1,0,1,0,0,1,0,0,0,0
667,4,1152.547171,0.275743096,1,0,0,0,1,0,1,0,0,1,0,0,0,0
674,4,865.461832,0.595258356,0,0,1,0,0,1,1,0,0,0,0,0,0,1
306,3,341.5369312,0.738771774,1,1,1,0,1,0,0,1,0,1,0,0,0,0
484,5,595.2908348,0.127590663,0,0,0,0,0,1,0,0,1,0,0,1,0,0
439,4,1645.96769,0.452242896,2,1,0,0,1,0,1,0,0,1,0,0,0,0
298,2,36.36007988,0.283098123,0,0,0,0,1,0,1,0,0,0,0,0,0,1
572,5,2129.886112,0.301782186,0,0,1,0,1,0,1,0,0,1,0,0,0,0
392,5,509.1104764,0.139750161,2,0,1,0,1,0,1,0,0,1,0,0,0,0
631,3,1570.923593,0.14379,0,0,0,0,0,1,1,0,0,1,0,0,0,0
285,3,1581.409339,0.214776155,3,0,1,0,0,1,0,1,0,1,0,0,0,0
843,2,48.40513832,0.398738695,2,0,0,0,1,0,0,0,1,1,0,0,0,0
320,2,1217.121745,0.081325328,1,0,0,0,1,0,0,1,0,1,0,0,0,0
543,6,1056.00805,0.226667313,1,0,1,0,1,0,0,0,1,1,0,0,0,0
658,3,35.32332117,0.523475571,2,1,0,1,0,0,1,0,0,0,0,0,0,1
385,6,2257.932517,0.47444501,3,0,1,0,0,1,0,1,0,1,0,0,0,0
670,5,805.296785,0.070164025,1,1,0,0,1,0,0,0,1,1,0,0,0,0
254,4,146.6903273,0.095542332,2,0,1,0,1,0,1,0,0,0,0,0,0,1
790,6,105.087295,0.458731702,3,1,1,0,1,0,0,0,1,1,0,0,0,0
502,5,660.3797674,0.490919415,2,1,0,0,1,0,1,0,0,0,0,1,0,0
